user_id,tweet_id,timestamp,reactionType
856,646,2025-05-15T00:45:56.716464900,REPLY
30,997,2025-04-17T00:45:56.716464900,RETWEET
647,452,2025-04-27T00:45:56.716464900,REPLY
781,469,2025-05-07T00:45:56.716464900,REPLY
6,571,2025-04-26T00:45:56.716464900,LIKE
171,664,2025-05-11T00:45:56.716464900,RETWEET
144,205,2025-04-19T00:45:56.716464900,LIKE
110,802,2025-04-25T00:45:56.716464900,RETWEET
35,8,2025-04-17T00:45:56.716464900,REPLY
474,324,2025-05-14T00:45:56.716464900,RETWEET
997,853,2025-04-27T00:45:56.716464900,RETWEET
478,29,2025-04-23T00:45:56.716464900,RETWEET
302,588,2025-04-25T00:45:56.716464900,REPLY
29,505,2025-05-10T00:45:56.716464900,LIKE
155,898,2025-04-26T00:45:56.716464900,LIKE
251,974,2025-04-29T00:45:56.716464900,REPLY
44,765,2025-04-30T00:45:56.716464900,REPLY
545,359,2025-05-15T00:45:56.716464900,LIKE
407,694,2025-05-11T00:45:56.716464900,REPLY
952,77,2025-04-23T00:45:56.716464900,LIKE
633,133,2025-04-17T00:45:56.716464900,LIKE
154,937,2025-05-05T00:45:56.716464900,LIKE
194,425,2025-04-27T00:45:56.716464900,LIKE
56,607,2025-05-01T00:45:56.717468400,REPLY
241,839,2025-05-12T00:45:56.717468400,LIKE
819,396,2025-04-17T00:45:56.717468400,RETWEET
407,528,2025-04-18T00:45:56.717468400,RETWEET
337,495,2025-05-06T00:45:56.717468400,RETWEET
573,590,2025-04-25T00:45:56.717468400,REPLY
986,521,2025-05-13T00:45:56.717468400,RETWEET
393,28,2025-04-24T00:45:56.717468400,REPLY
224,870,2025-05-05T00:45:56.717468400,RETWEET
643,391,2025-05-02T00:45:56.717468400,LIKE
882,530,2025-04-29T00:45:56.717468400,RETWEET
680,922,2025-05-08T00:45:56.717468400,REPLY
410,365,2025-04-20T00:45:56.717468400,RETWEET
370,431,2025-05-03T00:45:56.717468400,LIKE
768,394,2025-04-20T00:45:56.717468400,LIKE
707,872,2025-04-20T00:45:56.717468400,LIKE
807,623,2025-05-10T00:45:56.717468400,RETWEET
791,681,2025-04-26T00:45:56.717468400,REPLY
333,503,2025-05-02T00:45:56.717468400,RETWEET
896,391,2025-04-20T00:45:56.717468400,LIKE
787,935,2025-05-16T00:45:56.717468400,LIKE
463,39,2025-05-10T00:45:56.717468400,LIKE
764,819,2025-04-29T00:45:56.717468400,REPLY
833,994,2025-05-12T00:45:56.717468400,RETWEET
822,312,2025-04-21T00:45:56.717468400,REPLY
305,733,2025-05-07T00:45:56.717468400,RETWEET
626,290,2025-04-27T00:45:56.717468400,RETWEET
321,895,2025-05-07T00:45:56.717468400,REPLY
318,174,2025-05-03T00:45:56.717468400,REPLY
729,912,2025-05-14T00:45:56.717468400,RETWEET
806,502,2025-05-14T00:45:56.718698,REPLY
977,958,2025-05-07T00:45:56.718698,RETWEET
99,531,2025-05-09T00:45:56.718698,REPLY
199,615,2025-04-30T00:45:56.718698,RETWEET
622,629,2025-05-04T00:45:56.718698,RETWEET
839,983,2025-05-02T00:45:56.718698,REPLY
666,453,2025-04-26T00:45:56.718698,REPLY
485,624,2025-04-25T00:45:56.718698,LIKE
353,38,2025-05-09T00:45:56.718698,RETWEET
911,322,2025-05-15T00:45:56.718698,REPLY
873,567,2025-05-05T00:45:56.718698,LIKE
847,636,2025-04-20T00:45:56.718698,LIKE
72,355,2025-05-15T00:45:56.718698,LIKE
696,368,2025-05-16T00:45:56.718698,REPLY
473,657,2025-04-23T00:45:56.718698,RETWEET
434,531,2025-05-14T00:45:56.718698,RETWEET
803,711,2025-04-30T00:45:56.718698,REPLY
627,237,2025-04-30T00:45:56.718698,LIKE
884,13,2025-05-04T00:45:56.718698,REPLY
409,365,2025-05-15T00:45:56.718698,LIKE
727,842,2025-04-29T00:45:56.718698,LIKE
216,896,2025-05-06T00:45:56.718698,LIKE
235,738,2025-05-02T00:45:56.719465600,LIKE
621,522,2025-04-25T00:45:56.719465600,LIKE
98,854,2025-05-15T00:45:56.719465600,REPLY
895,405,2025-05-10T00:45:56.719465600,RETWEET
497,28,2025-05-01T00:45:56.719465600,RETWEET
737,712,2025-04-27T00:45:56.719465600,RETWEET
707,691,2025-05-13T00:45:56.719465600,RETWEET
299,447,2025-05-12T00:45:56.719465600,LIKE
179,240,2025-04-25T00:45:56.719465600,RETWEET
957,787,2025-05-14T00:45:56.719465600,LIKE
859,397,2025-04-20T00:45:56.719465600,REPLY
838,849,2025-05-11T00:45:56.719465600,LIKE
980,230,2025-04-18T00:45:56.719465600,REPLY
308,792,2025-04-30T00:45:56.719465600,REPLY
471,410,2025-04-18T00:45:56.719465600,RETWEET
282,844,2025-05-08T00:45:56.719465600,RETWEET
240,253,2025-04-22T00:45:56.719465600,RETWEET
501,8,2025-04-20T00:45:56.719465600,LIKE
110,872,2025-04-21T00:45:56.719465600,RETWEET
267,97,2025-04-18T00:45:56.719465600,LIKE
447,113,2025-04-17T00:45:56.719465600,REPLY
367,145,2025-04-30T00:45:56.719465600,LIKE
58,145,2025-04-17T00:45:56.720468700,RETWEET
29,856,2025-05-02T00:45:56.720468700,REPLY
415,959,2025-05-04T00:45:56.720468700,LIKE
715,862,2025-04-29T00:45:56.720468700,LIKE
728,219,2025-05-10T00:45:56.720468700,LIKE
413,598,2025-05-14T00:45:56.720468700,RETWEET
237,817,2025-05-14T00:45:56.720468700,REPLY
70,869,2025-04-21T00:45:56.720468700,RETWEET
521,493,2025-04-26T00:45:56.720468700,RETWEET
215,614,2025-04-26T00:45:56.720468700,LIKE
356,968,2025-04-19T00:45:56.720468700,RETWEET
218,831,2025-04-24T00:45:56.720468700,REPLY
117,138,2025-05-06T00:45:56.720468700,LIKE
476,434,2025-05-03T00:45:56.720468700,REPLY
960,913,2025-05-08T00:45:56.720468700,REPLY
906,150,2025-04-28T00:45:56.720468700,LIKE
207,226,2025-05-12T00:45:56.720468700,LIKE
438,190,2025-05-15T00:45:56.720468700,LIKE
87,840,2025-05-08T00:45:56.720468700,REPLY
379,48,2025-04-22T00:45:56.720468700,RETWEET
985,831,2025-04-26T00:45:56.720468700,REPLY
354,620,2025-04-30T00:45:56.720468700,REPLY
569,492,2025-05-03T00:45:56.720468700,REPLY
893,852,2025-04-27T00:45:56.720468700,REPLY
520,879,2025-05-07T00:45:56.720468700,REPLY
668,768,2025-05-04T00:45:56.720468700,LIKE
731,203,2025-04-22T00:45:56.720468700,REPLY
657,596,2025-05-08T00:45:56.720468700,RETWEET
288,301,2025-05-13T00:45:56.720468700,REPLY
379,932,2025-04-28T00:45:56.720468700,RETWEET
146,866,2025-05-10T00:45:56.720468700,REPLY
550,651,2025-04-25T00:45:56.720468700,REPLY
542,688,2025-05-14T00:45:56.720468700,REPLY
868,139,2025-04-22T00:45:56.720468700,LIKE
742,206,2025-05-13T00:45:56.720468700,RETWEET
386,707,2025-04-18T00:45:56.720468700,RETWEET
908,864,2025-04-24T00:45:56.720468700,REPLY
967,203,2025-05-09T00:45:56.720468700,RETWEET
833,175,2025-05-13T00:45:56.720468700,LIKE
677,381,2025-04-20T00:45:56.720468700,RETWEET
408,317,2025-05-08T00:45:56.720468700,RETWEET
177,147,2025-05-16T00:45:56.721555100,LIKE
344,288,2025-05-09T00:45:56.721555100,LIKE
912,759,2025-04-18T00:45:56.721555100,RETWEET
187,733,2025-04-28T00:45:56.721555100,RETWEET
962,249,2025-05-11T00:45:56.721555100,RETWEET
385,844,2025-05-16T00:45:56.721555100,REPLY
450,128,2025-05-12T00:45:56.721555100,REPLY
599,953,2025-05-03T00:45:56.721555100,RETWEET
919,189,2025-04-23T00:45:56.721555100,LIKE
770,919,2025-05-15T00:45:56.721555100,REPLY
930,82,2025-04-25T00:45:56.721555100,RETWEET
183,395,2025-05-07T00:45:56.721555100,RETWEET
92,836,2025-05-12T00:45:56.721555100,REPLY
267,997,2025-05-16T00:45:56.721555100,RETWEET
479,869,2025-04-20T00:45:56.721555100,RETWEET
114,832,2025-04-26T00:45:56.721555100,RETWEET
535,630,2025-05-14T00:45:56.721555100,REPLY
502,770,2025-04-19T00:45:56.721555100,LIKE
596,306,2025-04-29T00:45:56.721555100,REPLY
534,674,2025-04-24T00:45:56.721555100,RETWEET
766,437,2025-04-21T00:45:56.721555100,REPLY
773,969,2025-05-08T00:45:56.721555100,LIKE
749,384,2025-04-28T00:45:56.721555100,RETWEET
345,262,2025-04-17T00:45:56.721555100,LIKE
950,17,2025-05-08T00:45:56.721555100,LIKE
368,370,2025-05-02T00:45:56.721555100,LIKE
756,259,2025-04-29T00:45:56.721555100,REPLY
149,9,2025-05-04T00:45:56.721555100,LIKE
125,375,2025-04-30T00:45:56.721555100,REPLY
509,339,2025-05-01T00:45:56.721555100,REPLY
693,998,2025-04-21T00:45:56.721555100,REPLY
784,571,2025-04-21T00:45:56.721555100,RETWEET
191,108,2025-05-07T00:45:56.721555100,REPLY
229,162,2025-04-25T00:45:56.721555100,REPLY
305,798,2025-05-04T00:45:56.721555100,REPLY
411,301,2025-05-02T00:45:56.721555100,LIKE
343,753,2025-05-09T00:45:56.721555100,REPLY
1,678,2025-04-20T00:45:56.721555100,REPLY
547,141,2025-04-20T00:45:56.721555100,REPLY
491,159,2025-05-09T00:45:56.721555100,REPLY
471,892,2025-05-09T00:45:56.722557900,RETWEET
221,865,2025-05-07T00:45:56.722557900,REPLY
980,518,2025-05-03T00:45:56.722557900,LIKE
134,812,2025-05-04T00:45:56.722557900,LIKE
633,659,2025-04-20T00:45:56.722557900,REPLY
725,575,2025-04-18T00:45:56.722557900,RETWEET
423,111,2025-04-25T00:45:56.722557900,REPLY
850,850,2025-05-12T00:45:56.722557900,LIKE
957,209,2025-04-29T00:45:56.722557900,LIKE
906,438,2025-05-01T00:45:56.722557900,RETWEET
789,859,2025-04-19T00:45:56.722557900,LIKE
203,593,2025-04-20T00:45:56.722557900,RETWEET
789,110,2025-05-07T00:45:56.722557900,LIKE
689,496,2025-04-22T00:45:56.722557900,RETWEET
542,454,2025-05-05T00:45:56.722557900,RETWEET
349,365,2025-04-26T00:45:56.722557900,REPLY
71,373,2025-05-14T00:45:56.722557900,LIKE
879,850,2025-04-28T00:45:56.722557900,RETWEET
61,156,2025-05-06T00:45:56.722557900,REPLY
326,120,2025-05-06T00:45:56.722557900,RETWEET
344,985,2025-04-28T00:45:56.722557900,REPLY
978,556,2025-04-20T00:45:56.722557900,REPLY
424,411,2025-05-02T00:45:56.722557900,REPLY
629,50,2025-04-23T00:45:56.722557900,REPLY
619,155,2025-05-12T00:45:56.722557900,REPLY
691,710,2025-04-23T00:45:56.722557900,RETWEET
363,58,2025-05-04T00:45:56.722557900,RETWEET
992,668,2025-04-29T00:45:56.722557900,LIKE
719,620,2025-05-11T00:45:56.722557900,REPLY
19,452,2025-04-23T00:45:56.722557900,LIKE
492,174,2025-05-16T00:45:56.722557900,RETWEET
538,203,2025-05-15T00:45:56.722557900,LIKE
260,794,2025-04-27T00:45:56.722557900,REPLY
571,801,2025-04-20T00:45:56.722557900,REPLY
228,742,2025-05-07T00:45:56.722557900,REPLY
289,334,2025-04-19T00:45:56.722557900,REPLY
440,139,2025-04-24T00:45:56.722557900,REPLY
246,467,2025-05-15T00:45:56.722557900,RETWEET
501,615,2025-04-26T00:45:56.722557900,RETWEET
606,642,2025-04-25T00:45:56.722557900,LIKE
669,246,2025-05-12T00:45:56.723560800,LIKE
428,265,2025-04-21T00:45:56.723560800,LIKE
341,308,2025-04-23T00:45:56.723560800,LIKE
287,221,2025-04-29T00:45:56.723560800,REPLY
508,124,2025-04-21T00:45:56.723560800,RETWEET
793,618,2025-04-30T00:45:56.723560800,RETWEET
638,551,2025-05-10T00:45:56.723560800,LIKE
870,258,2025-04-24T00:45:56.723560800,LIKE
718,878,2025-04-18T00:45:56.723560800,RETWEET
506,865,2025-05-07T00:45:56.723560800,REPLY
808,404,2025-05-06T00:45:56.723560800,RETWEET
508,663,2025-05-14T00:45:56.723560800,RETWEET
468,880,2025-05-08T00:45:56.723560800,RETWEET
864,682,2025-04-28T00:45:56.723560800,RETWEET
826,863,2025-04-28T00:45:56.723560800,RETWEET
726,232,2025-04-17T00:45:56.723560800,RETWEET
717,231,2025-05-08T00:45:56.723560800,REPLY
1,537,2025-05-16T00:45:56.723560800,REPLY
617,562,2025-05-11T00:45:56.723560800,LIKE
244,24,2025-05-02T00:45:56.723560800,RETWEET
98,338,2025-04-26T00:45:56.723560800,RETWEET
505,260,2025-04-21T00:45:56.723560800,REPLY
516,927,2025-05-05T00:45:56.723560800,RETWEET
23,927,2025-05-07T00:45:56.723560800,REPLY
781,522,2025-04-25T00:45:56.723560800,LIKE
130,321,2025-05-12T00:45:56.723560800,REPLY
721,38,2025-05-16T00:45:56.723560800,REPLY
181,531,2025-05-10T00:45:56.723560800,REPLY
402,961,2025-04-27T00:45:56.723560800,LIKE
267,524,2025-04-29T00:45:56.723560800,LIKE
987,628,2025-05-14T00:45:56.723560800,RETWEET
620,20,2025-04-18T00:45:56.723560800,RETWEET
240,300,2025-04-17T00:45:56.723560800,RETWEET
203,236,2025-05-07T00:45:56.723560800,LIKE
784,976,2025-05-03T00:45:56.723560800,REPLY
268,582,2025-05-06T00:45:56.723560800,REPLY
666,939,2025-05-16T00:45:56.723560800,RETWEET
165,46,2025-04-18T00:45:56.724569900,LIKE
304,103,2025-05-04T00:45:56.724569900,LIKE
929,152,2025-04-25T00:45:56.724569900,RETWEET
680,787,2025-05-09T00:45:56.724569900,LIKE
364,46,2025-04-27T00:45:56.724569900,RETWEET
721,919,2025-05-07T00:45:56.724569900,LIKE
309,228,2025-04-30T00:45:56.724569900,RETWEET
924,936,2025-05-11T00:45:56.724569900,LIKE
990,213,2025-05-06T00:45:56.724569900,REPLY
165,448,2025-05-11T00:45:56.724569900,REPLY
83,960,2025-05-07T00:45:56.724569900,LIKE
85,493,2025-05-10T00:45:56.724569900,REPLY
145,911,2025-04-25T00:45:56.724569900,RETWEET
612,109,2025-04-19T00:45:56.724569900,RETWEET
829,698,2025-05-10T00:45:56.724569900,RETWEET
74,967,2025-04-24T00:45:56.724569900,RETWEET
572,737,2025-04-29T00:45:56.724569900,REPLY
844,787,2025-04-19T00:45:56.724569900,REPLY
536,948,2025-04-22T00:45:56.724569900,RETWEET
472,675,2025-04-30T00:45:56.724569900,REPLY
328,659,2025-05-06T00:45:56.724569900,REPLY
148,18,2025-04-21T00:45:56.724569900,REPLY
720,498,2025-05-03T00:45:56.724569900,REPLY
273,314,2025-05-10T00:45:56.724569900,LIKE
584,655,2025-05-12T00:45:56.724569900,RETWEET
125,882,2025-04-18T00:45:56.724569900,LIKE
294,592,2025-04-21T00:45:56.724569900,RETWEET
25,431,2025-04-29T00:45:56.724569900,REPLY
627,691,2025-04-29T00:45:56.724569900,REPLY
734,45,2025-05-05T00:45:56.724569900,LIKE
529,881,2025-05-16T00:45:56.724569900,REPLY
890,772,2025-04-29T00:45:56.724569900,LIKE
355,234,2025-05-05T00:45:56.724569900,LIKE
195,865,2025-05-02T00:45:56.724569900,REPLY
561,321,2025-05-08T00:45:56.724569900,RETWEET
104,621,2025-05-12T00:45:56.724569900,RETWEET
201,810,2025-04-21T00:45:56.724569900,REPLY
135,664,2025-05-04T00:45:56.724569900,RETWEET
796,777,2025-05-12T00:45:56.724569900,LIKE
111,60,2025-04-29T00:45:56.724569900,RETWEET
927,534,2025-04-21T00:45:56.725565900,REPLY
521,925,2025-05-08T00:45:56.725565900,RETWEET
959,990,2025-05-15T00:45:56.725565900,REPLY
793,569,2025-04-26T00:45:56.725565900,REPLY
868,947,2025-05-15T00:45:56.725565900,RETWEET
427,570,2025-05-15T00:45:56.725565900,LIKE
979,901,2025-05-13T00:45:56.725565900,RETWEET
148,334,2025-04-29T00:45:56.725565900,LIKE
300,61,2025-05-12T00:45:56.725565900,LIKE
269,911,2025-04-29T00:45:56.725565900,LIKE
143,871,2025-05-16T00:45:56.725565900,REPLY
699,566,2025-04-19T00:45:56.725565900,RETWEET
466,802,2025-04-20T00:45:56.725565900,RETWEET
755,914,2025-04-27T00:45:56.725565900,RETWEET
625,470,2025-05-06T00:45:56.725565900,LIKE
56,168,2025-05-12T00:45:56.725565900,LIKE
199,898,2025-05-11T00:45:56.725565900,REPLY
619,196,2025-04-28T00:45:56.725565900,RETWEET
159,366,2025-05-05T00:45:56.725565900,REPLY
601,154,2025-04-27T00:45:56.725565900,RETWEET
486,318,2025-05-02T00:45:56.725565900,REPLY
255,997,2025-05-13T00:45:56.725565900,LIKE
663,702,2025-04-23T00:45:56.725565900,REPLY
987,779,2025-04-22T00:45:56.725565900,RETWEET
269,629,2025-05-15T00:45:56.725565900,RETWEET
721,282,2025-05-05T00:45:56.725565900,LIKE
608,991,2025-05-13T00:45:56.725565900,REPLY
612,809,2025-04-29T00:45:56.725565900,LIKE
334,894,2025-05-15T00:45:56.725565900,RETWEET
394,971,2025-05-03T00:45:56.725565900,LIKE
436,221,2025-05-10T00:45:56.725565900,LIKE
763,780,2025-05-15T00:45:56.725565900,REPLY
853,608,2025-04-29T00:45:56.725565900,LIKE
818,2,2025-04-21T00:45:56.725565900,RETWEET
996,48,2025-05-01T00:45:56.725565900,REPLY
133,700,2025-04-18T00:45:56.725565900,REPLY
522,874,2025-04-17T00:45:56.725565900,REPLY
512,193,2025-04-18T00:45:56.725565900,REPLY
816,293,2025-05-14T00:45:56.725565900,LIKE
952,875,2025-05-12T00:45:56.725565900,RETWEET
632,999,2025-04-20T00:45:56.726562500,RETWEET
130,701,2025-05-03T00:45:56.726562500,REPLY
874,423,2025-05-15T00:45:56.726562500,LIKE
838,112,2025-04-24T00:45:56.726562500,LIKE
816,678,2025-05-11T00:45:56.726562500,RETWEET
843,721,2025-05-06T00:45:56.726562500,RETWEET
569,379,2025-05-07T00:45:56.726562500,LIKE
505,192,2025-04-22T00:45:56.726562500,RETWEET
352,432,2025-04-17T00:45:56.726562500,REPLY
303,270,2025-05-11T00:45:56.726562500,RETWEET
167,655,2025-04-19T00:45:56.726562500,LIKE
536,778,2025-05-13T00:45:56.726562500,RETWEET
221,703,2025-05-04T00:45:56.726562500,LIKE
41,160,2025-05-11T00:45:56.726562500,LIKE
712,553,2025-05-04T00:45:56.726562500,LIKE
956,295,2025-04-28T00:45:56.726562500,LIKE
794,298,2025-05-10T00:45:56.726562500,REPLY
606,897,2025-04-26T00:45:56.726562500,LIKE
28,783,2025-04-21T00:45:56.726562500,LIKE
78,467,2025-05-15T00:45:56.726562500,RETWEET
875,922,2025-05-02T00:45:56.726562500,RETWEET
829,40,2025-05-15T00:45:56.726562500,REPLY
288,557,2025-04-19T00:45:56.726562500,LIKE
863,83,2025-04-19T00:45:56.726562500,LIKE
8,271,2025-04-18T00:45:56.726562500,LIKE
547,396,2025-05-14T00:45:56.726562500,REPLY
883,631,2025-05-02T00:45:56.726562500,LIKE
617,96,2025-04-21T00:45:56.726562500,LIKE
780,472,2025-04-21T00:45:56.726562500,LIKE
956,940,2025-05-03T00:45:56.726562500,REPLY
276,154,2025-04-20T00:45:56.726562500,RETWEET
803,839,2025-04-24T00:45:56.726562500,LIKE
156,628,2025-05-05T00:45:56.726562500,LIKE
43,175,2025-04-29T00:45:56.726562500,REPLY
250,484,2025-05-12T00:45:56.726562500,RETWEET
60,475,2025-05-13T00:45:56.726562500,REPLY
331,910,2025-05-07T00:45:56.726562500,REPLY
95,3,2025-05-13T00:45:56.726562500,REPLY
992,396,2025-04-18T00:45:56.726562500,REPLY
367,529,2025-04-27T00:45:56.726562500,LIKE
177,274,2025-05-03T00:45:56.727557700,LIKE
376,456,2025-04-28T00:45:56.727557700,REPLY
447,885,2025-05-15T00:45:56.727557700,RETWEET
432,28,2025-04-23T00:45:56.727557700,REPLY
785,297,2025-04-23T00:45:56.727557700,RETWEET
446,329,2025-05-06T00:45:56.727557700,LIKE
874,430,2025-04-22T00:45:56.727557700,LIKE
149,620,2025-05-04T00:45:56.727557700,REPLY
510,49,2025-04-29T00:45:56.727557700,REPLY
79,875,2025-04-24T00:45:56.727557700,REPLY
457,574,2025-04-17T00:45:56.727557700,RETWEET
198,740,2025-04-30T00:45:56.727557700,LIKE
542,251,2025-05-16T00:45:56.727557700,LIKE
125,282,2025-04-25T00:45:56.727557700,LIKE
439,328,2025-05-14T00:45:56.727557700,LIKE
516,10,2025-05-08T00:45:56.727557700,REPLY
405,296,2025-04-22T00:45:56.727557700,LIKE
477,431,2025-05-09T00:45:56.727557700,RETWEET
222,418,2025-05-13T00:45:56.727557700,LIKE
835,70,2025-04-19T00:45:56.727557700,RETWEET
381,293,2025-05-05T00:45:56.727557700,LIKE
800,147,2025-05-15T00:45:56.727557700,LIKE
513,238,2025-05-04T00:45:56.727557700,REPLY
466,103,2025-05-12T00:45:56.727557700,LIKE
240,288,2025-04-26T00:45:56.727557700,RETWEET
533,668,2025-04-24T00:45:56.727557700,LIKE
752,723,2025-05-01T00:45:56.727557700,REPLY
927,985,2025-05-07T00:45:56.727557700,RETWEET
715,406,2025-05-16T00:45:56.727557700,RETWEET
505,4,2025-05-01T00:45:56.727557700,REPLY
246,391,2025-05-14T00:45:56.727557700,RETWEET
295,559,2025-05-08T00:45:56.727557700,LIKE
816,581,2025-04-29T00:45:56.727557700,RETWEET
558,121,2025-04-25T00:45:56.727557700,LIKE
326,175,2025-05-07T00:45:56.727557700,REPLY
970,897,2025-05-09T00:45:56.727557700,LIKE
805,624,2025-04-25T00:45:56.727557700,REPLY
307,575,2025-05-05T00:45:56.727557700,LIKE
841,416,2025-05-09T00:45:56.727557700,REPLY
894,682,2025-05-06T00:45:56.727557700,RETWEET
706,102,2025-04-24T00:45:56.728560,REPLY
300,926,2025-04-18T00:45:56.728560,RETWEET
174,389,2025-05-14T00:45:56.728560,RETWEET
905,22,2025-04-23T00:45:56.728560,RETWEET
182,216,2025-04-20T00:45:56.728560,RETWEET
497,175,2025-05-12T00:45:56.728560,RETWEET
226,221,2025-04-17T00:45:56.728560,LIKE
417,954,2025-04-24T00:45:56.728560,RETWEET
745,875,2025-05-06T00:45:56.728560,LIKE
811,779,2025-04-26T00:45:56.728560,REPLY
531,396,2025-05-02T00:45:56.728560,RETWEET
322,617,2025-05-04T00:45:56.728560,REPLY
828,695,2025-05-07T00:45:56.728560,LIKE
566,652,2025-04-24T00:45:56.728560,RETWEET
576,525,2025-04-24T00:45:56.728560,REPLY
778,994,2025-04-24T00:45:56.728560,LIKE
50,515,2025-04-22T00:45:56.728560,REPLY
724,444,2025-05-02T00:45:56.728560,RETWEET
984,729,2025-04-25T00:45:56.728560,RETWEET
557,285,2025-05-09T00:45:56.728560,LIKE
892,563,2025-05-09T00:45:56.728560,REPLY
969,162,2025-04-22T00:45:56.728560,REPLY
797,986,2025-04-17T00:45:56.728560,REPLY
1,879,2025-05-13T00:45:56.728560,REPLY
586,590,2025-05-05T00:45:56.728560,RETWEET
874,148,2025-05-04T00:45:56.728560,REPLY
878,772,2025-05-03T00:45:56.728560,REPLY
260,516,2025-05-09T00:45:56.728560,LIKE
401,731,2025-04-23T00:45:56.728560,REPLY
334,922,2025-05-01T00:45:56.728560,RETWEET
485,595,2025-04-20T00:45:56.728560,RETWEET
299,858,2025-04-24T00:45:56.728560,REPLY
627,157,2025-05-13T00:45:56.728560,LIKE
972,103,2025-05-10T00:45:56.728560,LIKE
858,268,2025-04-28T00:45:56.728560,LIKE
745,730,2025-04-17T00:45:56.728560,RETWEET
826,303,2025-05-11T00:45:56.728560,LIKE
804,336,2025-05-05T00:45:56.728560,REPLY
445,86,2025-04-25T00:45:56.728560,REPLY
346,947,2025-05-10T00:45:56.728560,LIKE
943,585,2025-04-19T00:45:56.728560,LIKE
536,776,2025-04-17T00:45:56.729569100,RETWEET
634,835,2025-04-29T00:45:56.729569100,LIKE
523,935,2025-05-11T00:45:56.729569100,REPLY
580,948,2025-05-08T00:45:56.729569100,REPLY
996,416,2025-05-15T00:45:56.729569100,REPLY
422,228,2025-04-22T00:45:56.729569100,RETWEET
269,614,2025-04-19T00:45:56.729569100,REPLY
292,809,2025-05-11T00:45:56.729569100,REPLY
512,566,2025-04-20T00:45:56.729569100,RETWEET
385,704,2025-04-22T00:45:56.729569100,RETWEET
176,888,2025-05-13T00:45:56.729569100,RETWEET
617,524,2025-05-05T00:45:56.729569100,RETWEET
